How Gaming May Become a Problem: A Qualitative Analysis of the Role of Gaming Related Experiences and Cognitions in the Development of Problematic Game Behavior|Maria C. Haagsma, Marcel E. Pieterse|International Journal of Mental Health and…|2013|http://link.springer.com/article/10.1007/s11469-013-9427-4|
Cryptography: all-out attacks or how to attack cryptography without intensive cryptanalysis|Jean-Baptiste Bedrune, ric Filiol, Frdric Raynal|Journal in Computer Virology|2010|http://link.springer.com/article/10.1007/s11416-008-0117-x|
Web Applications and Public Diplomacy|Antigoni Koffa, Anastasia N. Kastania|Knowledge-Based and Intelligent Informatio…|2010|http://link.springer.com/chapter/10.1007/978-3-642-15393-8_7|
New Media and Research: Considering Next Steps|Melissa Gilliam, Susannah Allison, Robin Boyar|Sexuality Research and Social Policy|2011|http://link.springer.com/article/10.1007/s13178-011-0035-4|
Not Yet Ready for Everyone: An Experience Report about a Personal Learning Environment for Language Learning|Carsten Ullrich, Ruimin Shen, Denis Gillet|Advances in Web-Based Learning – ICWL 2010|2010|http://link.springer.com/chapter/10.1007/978-3-642-17407-0_28|
Dynamic characteristics of tweeting and tweet topics|Hyun Woong Kwon, M. Y. Choi, Ho Sung Kim|Journal of the Korean Physical Society|2012|http://link.springer.com/article/10.3938/jkps.60.590|
A Unifying Framework for Behavior-Based Trust Models|Christian von der Weth, Klemens Bhm|On the Move to Meaningful Internet Systems…|2006|http://link.springer.com/chapter/10.1007/11914853_27|
Urban Area Characterization Based on Semantics of Crowd Activities in Twitter|Shoko Wakamiya, Ryong Lee, Kazutoshi Sumiya|GeoSpatial Semantics|2011|http://link.springer.com/chapter/10.1007/978-3-642-20630-6_7|
Video digital libraries: contributive and decentralised|James Lanagan, Alan F. Smeaton|International Journal on Digital Libraries|2012|http://link.springer.com/article/10.1007/s00799-012-0078-z|
Research on the cross-citation relationship of core authors in scientometrics|Feifei Wang, Junping Qiu, Houqiang Yu|Scientometrics|2012|http://link.springer.com/article/10.1007/s11192-012-0621-0|
Characterizing the Semantic Web on the Web|Li Ding, Tim Finin|The Semantic Web - ISWC 2006|2006|http://link.springer.com/chapter/10.1007/11926078_18|
Statistical Monitoring to Control a Proactive Routing Protocol|Kahkashan Shaukat, Violet R. Syrotiuk|Ad-Hoc, Mobile, and Wireless Networks|2007|http://link.springer.com/chapter/10.1007/978-3-540-74823-6_4|
Contextualized User-Centric Multimedia Delivery System for Next Generation Networks|Jose Simoes, Thomas Magedanz|Telecommunication Systems|2011|http://link.springer.com/article/10.1007/s11235-010-9345-8|
A Probabilistic Framework for Decentralized Management of Trust and Quality|Le-Hung Vu, Karl Aberer|Cooperative Information Agents XI|2007|http://link.springer.com/chapter/10.1007/978-3-540-75119-9_23|
Reliability of rank order in sampled networks|P.-J. Kim, H. Jeong|The European Physical Journal B|2007|http://link.springer.com/article/10.1140/epjb/e2007-00033-7|
Europol’s data protection framework as an asset in the fight against cybercrime|Daniel Drewer, Dr. jur. Jan Ellermann|ERA Forum|2012|http://link.springer.com/article/10.1007/s12027-012-0268-6|
Preference-oriented mining techniques for location-based store search|Jess Soo-Fong Tan, Eric Hsueh-Chan Lu|Knowledge and Information Systems|2013|http://link.springer.com/article/10.1007/s10115-011-0475-4|
Links Reconstruction Attack|Michael Fire, Gilad Katz, Lior Rokach|Security and Privacy in Social Networks|2013|http://link.springer.com/chapter/10.1007/978-1-4614-4139-7_9|
Retail relations: an interlocking directorate analysis of food retailing corporations in the United States|Rachel A. Schwartz, Thomas A. Lyson|Agriculture and Human Values|2007|http://link.springer.com/article/10.1007/s10460-007-9085-x|
Fast and Scalable Algorithms for Semi-supervised Link Prediction on Static and Dynamic Graphs|Rudy Raymond, Hisashi Kashima|Machine Learning and Knowledge Discovery in Databases|2010|http://link.springer.com/chapter/10.1007/978-3-642-15939-8_9|
A Graph-Based Approach Towards Discerning Inherent Structures in a Digital Library of Formal Mathematics|Lori Lorigo, Jon Kleinberg, Richard Eaton|Mathematical Knowledge Management|2004|http://link.springer.com/chapter/10.1007/978-3-540-27818-4_16|
An incipient taxonomy of organised crime|Zhivan J. Alach|Trends in Organized Crime|2011|http://link.springer.com/article/10.1007/s12117-011-9119-z|
A people-to-people matching system using graph mining techniques|Sangeetha Kutty, Richi Nayak, Lin Chen|World Wide Web|2013|http://link.springer.com/article/10.1007/s11280-013-0202-z|
Punctuated equilibrium in a non-linear system of action|Jos Timmermans|Computational and Mathematical Organization Theory|2008|http://link.springer.com/content/pdf/10.1007%2Fs10588-008-9031-5|
Bibliometric fingerprints: name disambiguation based on approximate structure equivalence of cognitive maps|Li Tang, John P. Walsh|Scientometrics|2010|http://link.springer.com/article/10.1007/s11192-010-0196-6|
Private Yet Abuse Resistant Open Publishing|George Danezis, Ben Laurie|Security Protocols|2010|http://link.springer.com/chapter/10.1007/978-3-642-17773-6_28|
Manipulating convention emergence using influencer agents|Henry Franks, Nathan Griffiths, Arshad Jhumka|Autonomous Agents and Multi-Agent Systems|2013|http://link.springer.com/article/10.1007/s10458-012-9193-x|
Exploiting Service Context for Web Service Search Engine|Rong Zhang, Koji Zettsu, Yutaka Kidawara, Yasushi Kiyoki|Web-Age Information Management|2010|http://link.springer.com/chapter/10.1007/978-3-642-14246-8_36|
Multimodal Aggregation and Recommendation Technologies Applied to Informative Content Distribution and Retrieval|Alberto Messina, Maurizio Montagnuolo|Information Retrieval and Mining in Distri…|2011|http://link.springer.com/chapter/10.1007/978-3-642-16089-9_12|
Technology in Support of Collaborative Learning|Paul Resta, Thrse Laferrire|Educational Psychology Review|2007|http://link.springer.com/article/10.1007/s10648-007-9042-7|
Medical Records for Health Systems|Bruce R. Schatz Ph.D., Richard B. Berlin Jr. M.D.|Healthcare Infrastructure|2011|http://link.springer.com/chapter/10.1007/978-0-85729-452-4_7|
Enriching user search experience by mining social streams with heuristic stones and associative ripples|Xiaokang Zhou, Neil Y. Yen, Qun Jin, Timothy K. Shih|Multimedia Tools and Applications|2013|http://link.springer.com/article/10.1007/s11042-012-1069-1|
The Potential and Challenge of the Network Realization Capability for SMEs in Ireland and Finland|Helen McGrath, Thomas OToole|Journal of business market management|2010|http://link.springer.com/article/10.1007/s12087-010-0030-8|
Ethical Guidelines for Computer Security Researchers: “Be Reasonable”|Len Sassaman|Financial Cryptography and Data Security|2010|http://link.springer.com/chapter/10.1007/978-3-642-14992-4_24|
Co-authorship and citation networks in Spanish history of science research|Julia Osca-Lluch, Elena Velasco, Mayte Lpez, Julia Haba|Scientometrics|2009|http://link.springer.com/article/10.1007/s11192-008-2089-5|
Expert discovery and knowledge mining in complex multi-agent systems|Minjie Zhang, Xijin Tang, Quan Bai, Jifa Gu|Journal of Systems Science and Systems Eng…|2007|http://link.springer.com/article/10.1007/s11518-007-5043-9|
Discovering calligraphy style relationships by Supervised Learning Weighted Random Walk Model|Weiming Lu, Yueting Zhuang, Jiangqin Wu|Multimedia Systems|2009|http://link.springer.com/article/10.1007/s00530-008-0151-z|
The Critical Point of k-Clique Percolation in the Erd?s–Rényi Graph|Gergely Palla, Imre Dernyi, Tams Vicsek|Journal of Statistical Physics|2007|http://link.springer.com/article/10.1007/s10955-006-9184-x|
Understanding IPv6 Usage: Communities and Behaviors|Shaojun Huang, Changqing An, Hui Wang|Challenges for Next Generation Network Ope…|2008|http://link.springer.com/chapter/10.1007/978-3-540-88623-5_26|
Core/periphery scientific collaboration networks among very similar researchers|Antoni Rub-Barcel|Theory and Decision|2012|http://link.springer.com/article/10.1007/s11238-011-9252-9|
Social Computing as Next-Gen Learning Paradigm: A Platform and Applications|Alessandro Margherita, Cesare Taurino, Pasquale Del Vecchio|Open Networked "i-Learning"|2010|http://link.springer.com/chapter/10.1007/978-1-4419-6854-8_4|
Cross-ideological discussions among conservative and liberal bloggers|Eszter Hargittai, Jason Gallo, Matthew Kane|Public Choice|2008|http://link.springer.com/article/10.1007/s11127-007-9201-x|
Technology-Mediated Social Participation: Deep Science and Extreme Technology|Ben Shneiderman|Active Media Technology|2010|http://link.springer.com/chapter/10.1007/978-3-642-15470-6_1|
Bodies in Context: Potential Avenues of Inquiry for the Sociology of Chronic Illness and Disability Within a New Policy Era|Caroline Sanders, Anne Rogers|Handbook of the Sociology of Health, Illness, and Healing|2011|http://link.springer.com/chapter/10.1007/978-1-4419-7261-3_25|
Visualizing Activities for Self-reflection and Awareness|Sten Govaerts, Katrien Verbert, Joris Klerkx|Advances in Web-Based Learning – ICWL 2010|2010|http://link.springer.com/chapter/10.1007/978-3-642-17407-0_10|
Networked Neighbourhoods: The Purview|Patrick Purcell|Networked Neighbourhoods|2006|http://link.springer.com/chapter/10.1007/1-84628-601-8_1|
The Role of Social Media in Promoting Special Events: Acceptance of Facebook ‘Events’|Cody Morris Paris, Woojin Lee, Paul Seery|Information and Communication Technologies…|2010|http://link.springer.com/chapter/10.1007/978-3-211-99407-8_44|
Social reader: towards browsing the social web|Brett Adams, Dinh Phung, Svetha Venkatesh|Multimedia Tools and Applications|2012|http://link.springer.com/article/10.1007/s11042-012-1138-5|
Computerized Collaborative Support for Enhancing Human’s Creativity for Networked Community|Yijun Liu, Xijin Tang|Internet and Network Economics|2005|http://link.springer.com/chapter/10.1007/11600930_54|
Rethinking e-Government Research: The ‘ideology-artefact complex’|Elisabeth Davenport, Keith Horton|Project E-Society: Building Bricks|2006|http://link.springer.com/chapter/10.1007/978-0-387-39229-5_31|
Managing Information Security and Privacy in Healthcare Data Mining|Ted Cooper, Jeff Collman|Medical Informatics|2005|http://link.springer.com/chapter/10.1007/0-387-25739-X_4|
Inferring competitive role patterns in reality TV show through nonverbal analysis|Bogdan Raducanu, Daniel Gatica-Perez|Multimedia Tools and Applications|2012|http://link.springer.com/article/10.1007/s11042-010-0545-8|
Methodological Issues of Webometric Studies|Peter Ingwersen, Lennart Bjrneborn|Handbook of Quantitative Science and Techn…|2005|http://link.springer.com/chapter/10.1007/1-4020-2755-9_16|
Enhancing OpenID through a Reputation Framework|Flix Gmez Mrmol, Marcus Quintino Kuhnen|Autonomic and Trusted Computing|2011|http://link.springer.com/chapter/10.1007/978-3-642-23496-5_1|
Preface|Giulia Andrighetto, Guido Boella|Computational and Mathematical Organizatio…|2011|http://link.springer.com/article/10.1007/s10588-011-9099-1|
Collaboration in Mobile Virtual Work: a Human Factors View|John R Wilson|Mobile Virtual Work|2006|http://link.springer.com/chapter/10.1007/3-540-28365-X_6|
Integration of Automatic Tools for Displaying Interaction Data in Computer Environments for Distance Learning|Aloys Mbala, Christophe Reffay, Thierry Chanier|Intelligent Tutoring Systems|2002|http://link.springer.com/chapter/10.1007/3-540-47987-2_84|
How to Become a Group Leader? or Modeling Author Types Based on Graph Mining|George Tsatsaronis, Iraklis Varlamis|Research and Advanced Technology for Digit…|2011|http://link.springer.com/chapter/10.1007/978-3-642-24469-8_4|
Standard Approaches to Network Structure: Block Modeling|J. Reichardt|Structure in Complex Networks|2009|http://link.springer.com/chapter/10.1007/978-3-540-87833-9_2|
Meta similarity|Byung-Won On, Ingyu Lee|Applied Intelligence|2011|http://link.springer.com/article/10.1007/s10489-010-0226-3|
Community and trust-aware fake media detection|Khaled Ahmed Nagi Rashed, Dominik Renzel, Ralf Klamma|Multimedia Tools and Applications|2012|http://link.springer.com/article/10.1007/s11042-012-1103-3|
Some Distributed Approaches to the Service Facility Location Problem in Dynamic and Complex Networks|Ioannis Stavrakakis|Handbook of Optimization in Complex Networks|2012|http://link.springer.com/chapter/10.1007/978-1-4614-0754-6_14|
A Novel Approach to Optimize Information Dissemination in IMS Presence System|Rongheng Lin, Hua Zou, Yao Zhao|Next Generation Teletraffic and Wired/Wire…|2008|http://link.springer.com/chapter/10.1007/978-3-540-85500-2_17|
Effect of Affective Profile on Communication Patterns and Affective Expressions in Interactions with a Dialog System|Marcin Skowron, Mathias Theunis, Stefan Rank|Affective Computing and Intelligent Intera…|2011|http://link.springer.com/chapter/10.1007/978-3-642-24600-5_38|
Reputation-Based Trust Management in Peer-to-Peer Systems: Taxonomy and Anatomy|Loubna Mekouar, Youssef Iraqi, Raouf Boutaba|Handbook of Peer-to-Peer Networking|2010|http://link.springer.com/chapter/10.1007/978-0-387-09751-0_24|
On the dynamics of national scientific systems: a reply|Patrick Doreian, Anuka Ferligoj, Luka Kronegger|Quality & Quantity|2011|http://link.springer.com/article/10.1007/s11135-011-9487-0|
Trust and relational capital|Rino Falcone, Cristiano Castelfranchi|Computational and Mathematical Organization Theory|2011|http://link.springer.com/article/10.1007/s10588-011-9095-5|
On the Expressiveness and Trade-Offs of Large Scale Tuple Stores|Ricardo Vilaa, Francisco Cruz, Rui Oliveira|On the Move to Meaningful Internet Systems…|2010|http://link.springer.com/chapter/10.1007/978-3-642-16949-6_5|
Studying Global Extremist Organizations' Internet Presence Using the DarkWeb Attribute System|Dr. Hsinchun Chen, Jialun Qin, Edna Reid, Yilu Zhou|Terrorism Informatics|2008|http://link.springer.com/chapter/10.1007/978-0-387-71613-8_12|
Development of Engineers’ Social Competences in the Settings of Web 2.0 Platform|Malinka Ivanova|Enhancing Learning Through Technology. Edu…|2011|http://link.springer.com/chapter/10.1007/978-3-642-22383-9_11|
Digital Knowledge and Digital Research : What does eResearch Offer Education and Social Policy ?|Lina Markauskaite|Methodological Choice and Design|2011|http://link.springer.com/chapter/10.1007/978-90-481-8933-5_21|
Market Segmentation: The Network Approach|Jrg Reichardt, Stefan Bornholdt|Managing Complexity: Insights, Concepts, Applications|2008|http://link.springer.com/chapter/10.1007/978-3-540-75261-5_2|
Getting Granular on Twitter: Tweets from a Conference and Their Limited Usefulness for Non-participants|Martin Ebner, Herbert Mhlburger|Key Competencies in the Knowledge Society|2010|http://link.springer.com/chapter/10.1007/978-3-642-15378-5_10|
Environmental stewardship footprint research: linking human agency and ecosystem health in the Puget Sound region|Kathleen L. Wolf, Dale J. Blahna, Weston Brinkley, Michele Romolini|Urban Ecosystems|2013|http://link.springer.com/article/10.1007/s11252-011-0175-6|
Von den Online Communities zu den computervermittelten sozialen Netzwerken. Eine Reinterpretation klassischer Studien.|Christian Stegbauer|Strukturalistische Internetforschung|2006|http://link.springer.com/chapter/10.1007/978-3-531-90420-7_4|
Integration Services|Ronald Maier, Thomas Hdrich, Ren Peinl|Enterprise Knowledge Infrastructures|2009|http://link.springer.com/chapter/10.1007/978-3-540-89768-2_3|
Storing the Semantic Web: Repositories|Atanas Kiryakov, Mariana Damova|Handbook of Semantic Web Technologies|2011|http://link.springer.com/referenceworkentry/10.1007/978-3-540-92913-0_7|
Tracking and disrupting dark networks: Challenges of data collection and analysis|Nancy C. Roberts|Information Systems Frontiers|2011|http://link.springer.com/article/10.1007/s10796-010-9271-z|
Theories of citation?|L. Leydesdorff|Scientometrics|1998|http://link.springer.com/article/10.1007/BF02458391|
Detecting Communities in K-Partite K-Uniform (Hyper)Networks|Xin Liu, Tsuyoshi Murata|Journal of Computer Science and Technology|2011|http://link.springer.com/article/10.1007/s11390-011-0177-0|
Personalization in Digital Libraries – An Extended View|Erich Neuhold, Claudia Niedere|Digital Libraries: Technology and Manageme…|2003|http://link.springer.com/chapter/10.1007/978-3-540-24594-0_1|
Understanding and Tailoring Your Scientific Information Environment: A Context-Oriented View on E-Science Support|Claudia Niedere, Avar Stewart|From Integrated Publication and Informatio…|2005|http://link.springer.com/chapter/10.1007/978-3-540-31842-2_29|
Using IPC-Based Clustering and Link Analysis to Observe the Technological Directions|Tzu-Fu Chiu, Chao-Fu Hong, Yu-Ting Chiu|Semantic Methods for Knowledge Management …|2011|http://link.springer.com/chapter/10.1007/978-3-642-23418-7_17|
A latent process model for time series of attributed random graphs|N. H. Lee, C. E. Priebe|Statistical Inference for Stochastic Processes|2011|http://link.springer.com/content/pdf/10.1007%2Fs11203-011-9058-y|
Tags Weighting Based on User Profile|Saida Kichou, Hakima Mellah, Youssef Amghar, Fouad Dahak|Active Media Technology|2011|http://link.springer.com/chapter/10.1007/978-3-642-23620-4_24|
Conclusion Networked Flow: A Future Vision|Andrea Gaggioli, Giuseppe Riva, Luca Milani, Elvis Mazzoni|Networked Flow|2013|http://link.springer.com/chapter/10.1007/978-94-007-5552-9_5|
Communication Roles, Perceived Effectiveness, and Satisfaction in an Environmental Management Program|Jeffrey C. Johnson, Dawn L. Parks|Computational & Mathematical Organization Theory|null|http://link.springer.com/article/10.1023/A%3A1009644511252|
Knowledge Mining from the Twitter Social Network: The Case of Barack Obama|Marco Guidi, Igor Ruiz-Agundez, Izaskun Canga-Sanchez|Computational Social Networks|2012|http://link.springer.com/chapter/10.1007/978-1-4471-4054-2_9|
Corporate Social Responsibility in the Blogosphere|Christian Fieseler, Matthes Fleck, Miriam Meckel|Journal of Business Ethics|2010|http://link.springer.com/article/10.1007/s10551-009-0135-8|
Network Compression by Node and Edge Mergers|Hannu Toivonen, Fang Zhou, Aleksi Hartikainen|Bisociative Knowledge Discovery|2012|http://link.springer.com/content/pdf/10.1007%2F978-3-642-31830-6_14|
Exploring Extremism and Terrorism on the Web: The Dark Web Project|Hsinchun Chen|Intelligence and Security Informatics|2007|http://link.springer.com/chapter/10.1007/978-3-540-71549-8_1|
Unstructured Peer-to-Peer Networks: Topological Properties and Search Performance|George H. L. Fletcher, Hardik A. Sheth, Katy Brner|Agents and Peer-to-Peer Computing|2005|http://link.springer.com/chapter/10.1007/11574781_2|
Gateway finder in large graphs: problem definitions and fast solutions|Hanghang Tong, Spiros Papadimitriou, Christos Faloutsos|Information Retrieval|2012|http://link.springer.com/article/10.1007/s10791-012-9190-3|
Finding Unusual Correlation Using Matrix Decompositions|David B. Skillicorn|Intelligence and Security Informatics|2004|http://link.springer.com/chapter/10.1007/978-3-540-25952-7_7|
A renormalization group approach to crowd psychology and inter-group coupling in social many-body systems|Chul Koo Kim, Kong-Ju-Bock Lee, Myung-Hoon Chung|Chinese Science Bulletin|2012|http://link.springer.com/content/pdf/10.1007%2Fs11434-011-4882-4|
Surveys and Data Sources on Gay Men’s Lifestyles and Socio-Sexual Behavior: Some Key Concerns and Issues|Samuel Cameron, Alan Collins, Stephen Drinkwater, Ford Hickson|Sexuality & Culture|2009|http://link.springer.com/article/10.1007/s12119-009-9051-4|
Twitmographics: Learning the Emergent Properties of the Twitter Community|Marc Cheong, Vincent Lee|From Sociology to Computing in Social Networks|2010|http://link.springer.com/chapter/10.1007/978-3-7091-0294-7_17|
Case studies|Viktor Lee|How Firms Can Strategically Influence Open Source Communities|2012|http://link.springer.com/chapter/10.1007/978-3-8349-7140-1_4|
Finding Cliques in Directed Weighted Graphs Using Complex Hermitian Adjacency Matrices|Bettina Hoser, Thomas Bierhance|Advances in Data Analysis|2007|http://link.springer.com/chapter/10.1007/978-3-540-70981-7_10|
An Integrated Approach to Extracting Ontological Structures from Folksonomies|Huairen Lin, Joseph Davis, Ying Zhou|The Semantic Web: Research and Applications|2009|http://link.springer.com/chapter/10.1007/978-3-642-02121-3_48|
Contextual usage patterns in smartphone communication services|Juuso Karikoski, Tapio Soikkeli|Personal and Ubiquitous Computing|2013|http://link.springer.com/article/10.1007/s00779-011-0503-0|
Utilizing Social Relationships for Blog Popularity Mining|Chih-Lu Lin, Hao-Lun Tang, Hung-Yu Kao|Information Retrieval Technology|2009|http://link.springer.com/chapter/10.1007/978-3-642-04769-5_36|
Usage Data in Web Search: Benefits and Limitations|Ricardo Baeza-Yates, Yoelle Maarek|Scientific and Statistical Database Management|2012|http://link.springer.com/chapter/10.1007/978-3-642-31235-9_33|
Towards Machine Learning on the Semantic Web|Volker Tresp, Markus Bundschus|Uncertainty Reasoning for the Semantic Web…|2008|http://link.springer.com/chapter/10.1007/978-3-540-89765-1_17|
Methodological Aspects Previous to Scientography|Benjamn Vargas-Quesada, Flix de Moya-Anegn|Visualizing the Structure of Science|2007|http://link.springer.com/chapter/10.1007/3-540-69728-4_4|
Gloria Kindell & Paul M. Lewis (Eds). assessing ethnolinguistic vitality: Theory & practice. Selected papers from the Third International Language Assessment Conference|Miquel Strubell|Language Policy|null|http://link.springer.com/article/10.1023/A%3A1027352909153|
Information technology and the autonomy–control duality: toward a theory|Ali Tafti, Sunil Mithas, M. S. Krishnan|Information Technology and Management|2007|http://link.springer.com/article/10.1007/s10799-007-0014-x|
k-Clique Percolation and Clustering|Gergely Palla, Dniel bel, Ills J. Farkas|Handbook of Large-Scale Random Networks|2008|http://link.springer.com/chapter/10.1007/978-3-540-69395-6_9|
A Sentiment Analysis of Audiences on Twitter: Who Is the Positive or Negative Audience of Popular Twitterers?|Younggue Bae, Hongchul Lee|Convergence and Hybrid Information Technology|2011|http://link.springer.com/chapter/10.1007/978-3-642-24082-9_89|
Community-Driven Ontology Matching|Anna V. Zhdanova, Pavel Shvaiko|The Semantic Web: Research and Applications|2006|http://link.springer.com/chapter/10.1007/11762256_6|
Double Vulnerability: Older Women and Health in Slovenia|Majda Pahor Ph.D., Barbara Domajnko Ph.D., Valentina Hlebec|Gender, Health and Ageing|2006|http://link.springer.com/chapter/10.1007/978-3-531-90355-2_8|
Sampling animal association networks with the gambit of the group|Daniel W. Franks, Graeme D. Ruxton, Richard James|Behavioral Ecology and Sociobiology|2010|http://link.springer.com/article/10.1007/s00265-009-0865-8|
iMapReduce: A Distributed Computing Framework for Iterative Computation|Yanfeng Zhang, Qixin Gao, Lixin Gao, Cuirong Wang|Journal of Grid Computing|2012|http://link.springer.com/article/10.1007/s10723-012-9204-9|
Using Probabilistic Topic Models in Enterprise Social Software|Konstantinos Christidis, Gregoris Mentzas|Business Information Systems|2010|http://link.springer.com/chapter/10.1007/978-3-642-12814-1_3|
Collaborative Learning and Computer-Supported Collaborative Learning Environments|Maarit Arvaja, Pivi Hkkinen|International Handbook of Information Tech…|2008|http://link.springer.com/chapter/10.1007/978-0-387-73315-9_16|
Mapping 12 years of communication scholarship: themes and concepts in the Journal of Communication|Lin, J., Lee, S.T.|Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)|2012|http://www.scopus.com/inward/record.url?eid=2-s2.0-84869078008&partnerID=40&md5=7b23daa057a489d7c95151f7c5fccd53|
Link and Content Analysis|Hsinchun Chen|Dark Web|2012|http://link.springer.com/chapter/10.1007/978-1-4614-1557-2_5|
Feature Based Techniques for Auto-Detection of Novel Email Worms|Mohammad M. Masud, Latifur Khan|Advances in Knowledge Discovery and Data M…|2007|http://link.springer.com/chapter/10.1007/978-3-540-71701-0_22|
Social-Customer-Relationship-Management (Social-CRM)|Prof.Dr. Rainer Alt, Dipl. Wirt. Inf. Olaf Reinhold|WIRTSCHAFTSINFORMATIK|2012|http://link.springer.com/article/10.1007/s11576-012-0330-6|
Modularity-maximizing graph communities via mathematical programming|G. Agarwal, D. Kempe|The European Physical Journal B|2008|http://link.springer.com/article/10.1140/epjb/e2008-00425-1|
Towards a Global Research Infrastructure for Multidisciplinary Study of Free/Open Source Software Development|Les Gasser, Walt Scacchi|Open Source Development, Communities and Quality|2008|http://link.springer.com/chapter/10.1007/978-0-387-09684-1_12|
Welcome to the future: ijCSCL volume 2|Gerry Stahl, Friedrich Hesse|International Journal of Computer-Supporte…|2007|http://link.springer.com/article/10.1007/s11412-007-9010-8|
Patent Information Extraction from XMLs|Yanling Wang, Guancan Yang|Proceedings of the International Conferenc…|2013|http://link.springer.com/chapter/10.1007/978-1-4471-4847-0_46|
Recent publications on organized crime|Klaus von Lampe|Trends in Organized Crime|2012|http://link.springer.com/article/10.1007/s12117-012-9163-3|
Reputation-based decisions for logic-based cognitive agents|Isaac Pinyol, Jordi Sabater-Mir|Autonomous Agents and Multi-Agent Systems|2012|http://link.springer.com/article/10.1007/s10458-010-9149-y|
Information Dissemination in Mobile CDNs|Nicholas Loulloudes, George Pallis, Marios D. Dikaiakos|Content Delivery Networks|2008|http://link.springer.com/chapter/10.1007/978-3-540-77887-5_14|
Learning Semantic Relationships between Entities in Twitter|Ilknur Celik, Fabian Abel, Geert-Jan Houben|Web Engineering|2011|http://link.springer.com/chapter/10.1007/978-3-642-22233-7_12|
A Survey of Routing Protocols and Simulations in Delay-Tolerant Networks|Mengjuan Liu, Yan Yang, Zhiguang Qin|Wireless Algorithms, Systems, and Applications|2011|http://link.springer.com/chapter/10.1007/978-3-642-23490-3_22|
Cryptographic Protocol to Establish Trusted History of Interactions|Samuel Galice, Marine Minier, John Mullins|Security and Privacy in Ad-Hoc and Sensor …|2006|http://link.springer.com/chapter/10.1007/11964254_13|
Tadvise: A Twitter Assistant Based on Twitter Lists|Peyman Nasirifard, Conor Hayes|Social Informatics|2011|http://link.springer.com/chapter/10.1007/978-3-642-24704-0_20|
A Neural Approach for Modeling the Inference of Awareness in Computer-Supported Collaboration|Thanasis Daradoumis, Luis A. Casillas|Innovative Approaches for Learning and Kno…|2006|http://link.springer.com/chapter/10.1007/11876663_37|
Mining Social Media|Martin Atzmueller|Informatik-Spektrum|2012|http://link.springer.com/article/10.1007/s00287-012-0601-z|
BAB-a New Ecommerce Mode in China|Xiuzhen Feng, Yibin Hou|Integration and Innovation Orient to E-Society Volume 1|2007|http://link.springer.com/chapter/10.1007/978-0-387-75466-6_60|
Social-Aware Data Diffusion in Delay Tolerant MANETs|Yang Zhang, Wei Gao, Guohong Cao|Handbook of Optimization in Complex Networ…|2012|http://link.springer.com/chapter/10.1007/978-1-4614-0857-4_15|
Data Environment Analysis and the Key Variable Mapping System|Mark Elliot, Susan Lomax, Elaine Mackey|Privacy in Statistical Databases|2011|http://link.springer.com/chapter/10.1007/978-3-642-15838-4_13|
Bloggers and Readers Blogging Together: Collaborative Co-creation of Political Blogs|Eric P. S. Baumer, Mark Sueyoshi|Computer Supported Cooperative Work (CSCW)|2011|http://link.springer.com/content/pdf/10.1007%2Fs10606-010-9132-9|
Social Semantic Rule Sharing and Querying in Wellness Communities|Harold Boley, Taylor Michael Osmun, Benjamin Larry Craig|The Semantic Web|2009|http://link.springer.com/chapter/10.1007/978-3-642-10871-6_24|
Multiplicity: an organizing principle for cancers and somatic mutations|Lewis J Frey, Stephen R Piccolo, Mary E Edgerton|BMC Medical Genomics|2011|http://link.springer.com/content/pdf/10.1186%2F1755-8794-4-52|
Interactive Storytelling: Approaches and Techniques to Achieve Dynamic Stories|Madjid Merabti, Abdennour El Rhalibi, Yuanyuan Shen|Transactions on Edutainment I|2008|http://link.springer.com/chapter/10.1007/978-3-540-69744-2_11|
Load-dependent random walks on complex networks|L. Wu, S. Zhu|The European Physical Journal D|2009|http://link.springer.com/article/10.1140/epjd/e2009-00163-0|
Protein-protein interactions: analysis and prediction|D. Frishman, M. Albrecht, H. Blankenburg, P. Bork|Modern Genome Annotation|2008|http://link.springer.com/chapter/10.1007/978-3-211-75123-7_17|
A Classification of Trust Systems|Sebastian Ries, Jussi Kangasharju|On the Move to Meaningful Internet Systems…|2006|http://link.springer.com/chapter/10.1007/11915034_114|
Simulating Learning Networks in a Higher Education Blogosphere – At Scale|Fridolin Wild, Steinn E. Sigurdarson|Towards Ubiquitous Learning|2011|http://link.springer.com/chapter/10.1007/978-3-642-23985-4_32|
Learning in Virtual Worlds|Margaret Corbit, Jennifer Wofford, Suzanne Kolodziej|Serious Educational Game Assessment|2011|http://link.springer.com/chapter/10.1007/978-94-6091-329-7_10|
Globalization and International Trade|Behram F. T. Mistree, Dinsha Mistree|Mapping Sustainability|2007|http://link.springer.com/chapter/10.1007/978-1-4020-6071-7_15|
Interhousehold Meat Sharing among Mayangna and Miskito Horticulturalists in Nicaragua|Jeremy Koster|Human Nature|2011|http://link.springer.com/article/10.1007/s12110-011-9126-4|
SmallWorld Model-Based Polylogarithmic Routing Using Mobile Nodes|Jie Wu, Shu-Hui Yang|Journal of Computer Science and Technology|2008|http://link.springer.com/article/10.1007/s11390-008-9136-9|
